,ARI,FRE,CLI,Gunning Index,Body Length,Presence of URL,Code to Text Ratio,Title Body Similarity,Label
11797,28.2303041,37.33113861,-23.86723904,13.74087694,1511,0,0,0.069620253,Bad
11798,13.48313514,51.91912162,-20.93909189,9.616216216,1008,0,0,0.093220339,Very Good
11799,33.57338028,16.52774648,-36.55981972,30.58779343,882,0,0.333333333,0.095744681,Very Bad
11800,15.15136364,71.88143939,-20.28130909,9.206060606,397,0,0,0.035087719,Bad
11801,12.56012195,70.22802439,-20.19690732,9.047804878,449,0,0.073170732,0.084745763,Very Good
11802,10.52900362,76.51514493,-20.00312319,8.350724638,949,0,0,0.016806723,Bad
11803,20.24709091,54.10606061,-25.23978909,15.44242424,882,0,0,0.120689655,Bad
11804,27.85730303,18.62666667,-20.69960485,9.696969697,937,0,0,0,Bad
11805,20.06801498,61.24433521,-19.71960599,8.382771536,644,0,0,0,Good
11806,21.95038462,38.02965934,-26.22676923,16.77978022,973,0,0,0.055555556,Good
11807,21.53568382,28.74871064,-23.23617805,12.60349998,5505,0,0,0.013333333,Bad
11808,23.24173077,3.778333333,-23.09193846,12.65641026,1049,0,0,0.098901099,Bad
11809,12.90376623,73.65363636,-20.57786399,9.244864227,660,0,0,0.032258065,Very Good
11810,12.74235294,38.58397059,-17.86981176,6.576470588,216,0,0,0.09375,Bad
11811,15.13435897,45.73397436,-20.53433205,9.317948718,616,0,0,0.037974684,Very Bad
11812,18.29288462,40.32616987,-22.65677231,11.95512821,1140,0,0,0.031007752,Very Good
11813,15.03,65.05729268,-20.27937073,9.047804878,492,0,0,0.106060606,Bad
11814,21.03857143,14.77363363,-20.01713411,8.462977263,2442,0,0,0.026666667,Bad
11815,15.20696203,26.56508861,-20.10688101,8.826329114,482,0,0,0.050847458,Good
11816,18.80363675,39.51826678,-22.5487842,11.76791184,2456,1,0,0.004926108,Bad
11817,11.73968579,69.72761202,-20.26767596,8.670601093,1297,1,0,0.034246575,Bad
11818,30.42870647,12.1490796,-28.64966468,20.16517413,840,0,0,0.031914894,Bad
11819,18.73431818,39.60736364,-20.55256364,9.494545455,586,1,0,0.066666667,Good
11820,14.50909091,62.45921717,-20.23795152,9.004040404,582,1,0,0.060606061,Good
11821,27.52576923,18.6413141,-18.11307692,6.925641026,365,0,0,0.0625,Very Bad
11822,14.69391509,69.32854167,-21.34462264,10.20157233,884,0,0,0.063063063,Bad
11823,11.92089286,58.64833333,-19.47661607,7.902380952,540,0,0.0625,0.073529412,Good
11824,14.22133333,53.39033333,-20.32232133,9.066666667,580,0,0.26,0.014705882,Bad
11825,9.522222222,71.38111819,-20.68228931,9.232554848,741,0,0,0.058823529,Bad
11826,16.37478947,54.18980263,-22.46420211,11.92105263,523,0,0,0.25,Bad
11827,15.65869048,75.07404762,-20.87540833,9.823809524,660,1,0,0.013888889,Bad
11828,15.29461039,55.74425974,-19.91167273,8.41974026,949,1,0,0.064814815,Very Bad
11829,20.18302198,43.06115385,-23.70289231,13.30989011,2134,1,0,0.058536585,Bad
11830,16.76928571,47.2152381,-21.6296,10.87619048,494,0,0.047619048,0.032786885,Bad
11831,17.63297297,47.55245045,-21.89762162,11.24036036,659,1,0,0.08988764,Very Bad
11832,10.79506329,66.2815443,-20.15600506,8.826329114,408,0,0,0.128571429,Good
11833,13.58836268,58.68106616,-20.56066882,9.154878629,1068,1,0,0.02962963,Very Good
11834,20.50613636,39.95954545,-21.91042273,11.25454545,578,0,0,0.088607595,Bad
11835,9.972647059,79.16433824,-19.19814118,7.884313725,271,0,0.019607843,0.106382979,Very Good
11836,17.99990385,50.36915385,-21.58703846,10.70461538,641,0,0,0.012820513,Bad
11837,16.43285714,44.18666667,-21.62773333,11.03492063,366,0,0,0.255319149,Bad
11838,10.42458895,75.865,-19.90091779,8.245822102,1093,1,0,0.052631579,Good
11839,31.29669492,21.54610876,-28.44786441,19.9259887,1150,0,0.04519774,0.087719298,Bad
11840,20.85366667,38.89527778,-21.97,11.44444444,593,0,0,0.189189189,Bad
11841,14.48071429,58.26462302,-20.04946667,8.617460317,750,0,0,0.127659574,Bad
11842,33.69278041,11.26088468,-36.33887899,30.32290679,894,0,0.184834123,0.097087379,Bad
11843,16.72323056,47.63286394,-20.8678134,9.567238606,2283,1,0,0.029126214,Good
11844,13.94189922,47.33782946,-19.68029457,8.198449612,515,0,0,0.117647059,Bad
11845,19.19506696,46.05333333,-23.56299464,13.1797619,1097,0,0,0.088,Bad
11846,24.49872857,35.71972024,-35.042664,28.32619048,1462,1,0,0.025862069,Bad
11847,16.69590356,43.9313878,-20.7891205,9.433917165,2594,1,0,0.020689655,Bad
11848,12.53474332,57.96275401,-20.03627251,8.417112299,947,0,0,0.04587156,Bad
11849,15.955,36.13590753,-20.84114521,9.847945205,438,0,0,0.114754098,Good
11850,3.609166667,84.82166667,-17.07364167,6.633333333,76,0,0,0.111111111,Bad
11851,17.91264977,46.73811828,-23.31676866,12.84362519,1029,0,0,0.017857143,Very Bad
11852,17.63020141,35.97495902,-21.88304749,10.84543326,1824,0,0.032786885,0.036458333,Bad
11853,13.94612539,55.51453237,-21.34352724,10.23062693,751,0,0,0.022988506,Good
11854,11.46183908,60.01166667,-21.2083908,10.42298851,286,0,0,0.106382979,Bad
11855,24.66195122,22.63237805,-21.38899512,11.17560976,312,0,0,0.125,Bad
11856,12.97298551,61.28692029,-21.15990377,10.01449275,606,0,0,0.044776119,Bad
11857,11.44085271,66.07271318,-19.4068062,8.043410853,704,1,0,0.081632653,Bad
11858,12.74411765,73.18784314,-20.45268235,9.061437908,834,0,0.026143791,0.14,Bad
11859,19.0126087,40.92768116,-22.14441739,11.77971014,424,1,0,0.098360656,Bad
11860,12.33125,68.311,-21.89633333,10.82518519,1053,0,0,0.06993007,Good
11861,16.64677524,52.49317563,-22.76027118,11.95428892,2291,0,0.761336516,0.024271845,Bad
11862,8.5125,86.29944444,-18.91181667,7.355555556,366,1,0,0.033898305,Very Bad
11863,16.49222222,64.79296296,-23.47077778,13.54074074,280,0,0,0.076923077,Bad
11864,18.56737389,45.79871884,-20.38664332,8.858694362,2259,0,0,0.02764977,Bad
11865,6.489,82.34958333,-18.84253333,7.388888889,213,0,0,0.05,Bad
11866,15.83,33.09833333,-20.75233333,11.42222222,108,0,0,0.368421053,Bad
11867,14.656,46.165,-18.14407,7,264,1,0,0.022222222,Bad
11868,18.99483051,28.01290254,-19.65374237,8.577966102,414,1,0,0.268292683,Bad
11869,12.56723404,71.11867021,-22.46950638,12.25106383,222,0,0,0.119047619,Bad
11870,16.98043796,38.18497445,-19.43415766,7.771970803,918,0,0,0.074468085,Very Bad
11871,16.21528139,55.63611111,-23.86520779,13.51630592,988,0,0,0.04,Bad
11872,18.22774194,63.21516129,-24.66113548,15.69032258,159,0,0,0.1,Bad
11873,9.844736842,67.76092105,-18.2592,7.905263158,107,0,0,0.24,Bad
11874,17.3019774,38.1140113,-21.22941638,10.03615819,1448,0,0,0.065088757,Good
11875,9.072395833,82.05833333,-18.53654583,7.516666667,171,0,0,0.21875,Very Bad
11876,9.761276596,71.11867021,-22.49734255,11.61276596,776,0,0.095744681,0,Bad
11877,19.07224771,58.58909404,-23.39937615,13.26697248,622,1,0,0.012345679,Good
11878,15.21031915,61.39385638,-18.5411234,7.55106383,307,1,0,0.02173913,Bad
11879,18.45728283,37.13321549,-22.69915232,11.96632997,1583,0,0,0.107142857,Bad
11880,7.870970149,86.91758209,-19.45967463,7.658507463,643,0,0,0.094736842,Bad
11881,21.87096163,47.20875685,-30.2118866,21.91190832,1754,1,0,0.027777778,Bad
11882,11.36107143,64.60204762,-20.4578,9.196190476,435,0,0,0.0625,Bad
11883,13.64328185,52.86175676,-18.24420232,6.769111969,468,1,0,0.098360656,Bad
11884,16.85348571,51.66633333,-21.77359314,10.83809524,878,0,0,0.036697248,Bad
11885,9.546818182,68.47,-18.69785455,8.218181818,119,0,0,0.333333333,Bad
11886,18.22649254,47.37031343,-23.3580597,13.01850746,747,0,0,0.052083333,Bad
11887,23.72275,1.645,-18.04852,7,341,1,0,0.153846154,Very Good
11888,14.20833333,37.52222222,-17.40396667,6.711111111,238,1,0,0.214285714,Bad
11889,12.33586207,68.30963218,-20.61652414,9.419770115,463,0,0,0.259259259,Good
11890,18.56581395,30.20319767,-21.79410698,11.06511628,534,0,0,0.137931034,Bad
11891,15.12770588,60.56036765,-21.70676235,10.97058824,468,1,0,0.111111111,Bad
11892,27.55333333,9.255555556,-17.85966667,7.822222222,170,0,0,0.235294118,Very Good
11893,10.78628571,56.73761905,-19.89952,8.380952381,551,0,0,0.068493151,Very Good
11894,14.25087719,47.94311404,-20.06578246,8.754385965,560,1,0,0.025641026,Bad
11895,18.25818182,30.32318182,-21.93514545,12.61818182,134,0,0,0.304347826,Good
11896,27.0155814,28.59465116,-28.01999535,19.43255814,984,1,0,0.049019608,Bad
11897,34.92945455,-0.088181818,-31.46741091,24.72727273,337,1,0,0.06,Bad
11898,18.48909177,32.74927152,-21.80625279,10.89347209,934,0,0,0.030612245,Bad
11899,13.53314815,66.07611111,-20.78318519,9.44691358,893,0,0,0.052083333,Bad
11900,19.13806452,59.79927419,-19.96501935,9.490322581,216,0,0,0.057142857,Bad
11901,11.19294118,64.50904545,-20.95535829,9.693903743,924,0,0.390374332,0.046875,Very Good
11902,18.01258264,42.20709194,-19.82409421,8.380578512,819,0,0,0.021505376,Bad
11903,18.39585482,46.17864565,-22.31779064,11.42127985,2089,0,0.00286533,0.052631579,Bad
11904,18.39696203,55.07492405,-24.74646582,14.89316456,806,1,0.075949367,0.056603774,Bad
11905,12.9773494,71.34483434,-21.62816386,10.54096386,847,0,0,0.011111111,Very Bad
11906,16.04527457,56.78697375,-21.82406821,10.72707129,2938,1,0.63583815,0.017021277,Very Bad
11907,19.70672507,42.895,-24.42619407,14.30296496,1170,0,0,0.02189781,Bad
11908,19.05836735,60.18571429,-30.0852,21.87210884,499,0,0.80952381,0.046875,Bad
11909,19.1185,34.73,-19.80488,8.666666667,421,0,0,0.160714286,Bad
11910,17.57757143,53.39505952,-23.234,12.88095238,577,0,0,0.025641026,Very Good
11911,4.195,95.72166667,-18.2593,10.13333333,50,1,0,0.461538462,Bad
11912,17.93696441,48.29422178,-22.45303243,11.58492223,2912,0,0,0.077981651,Very Bad
11913,15.90175824,50.48660714,-22.12595385,11.31978022,1003,1,0,0.035087719,Good
11914,21.00189189,47.80972973,-26.44210811,17.88108108,188,0,0,0.069767442,Bad
11915,20.32282609,56.53694203,-23.52306087,13.32985507,819,1,0,0.061403509,Good
11916,16.10767296,65.70333333,-20.63659371,9.821383648,323,0,0,0.137254902,Bad
11917,13.36727273,59.03295455,-20.32585455,9.812121212,186,0,0,0.0625,Bad
11918,17.13836066,62.57913934,-24.5296623,14.52786885,604,0,0,0.022988506,Bad
11919,9.993857143,64.69660714,-18.02712,6.642857143,201,0,0,0.060606061,Very Bad
11920,7.28547619,82.79759259,-17.72627302,5.826455026,285,0,0,0.108695652,Bad
11921,15.71285714,48.30142857,-17.4226,7.657142857,100,0,0,0.066666667,Very Good
11922,17.74673077,56.50653846,-22.93626923,13.16923077,289,0,0.480769231,0.093023256,Good
11923,17.03862385,38.44744954,-21.85387706,10.90348624,1276,1,0,0.048611111,Good
11924,12.77803977,51.09136364,-19.61557705,8.068181818,915,1,0,0.084210526,Bad
11925,18.53047982,42.12422696,-22.33016999,11.45509012,1821,0,0,0.036585366,Bad
11926,16.02078947,42.11160088,-19.63218947,8.401754386,367,0,0,0.06,Bad
11927,15.86742537,34.07579104,-19.36006567,7.509253731,1741,0,0,0.021505376,Good
11928,13.64652217,64.75068966,-21.61674719,10.56157635,761,0,0,0.060606061,Bad
11929,16.83903226,55.74094624,-20.92940645,9.870107527,572,0,0,0.106060606,Bad
11930,17.44723602,51.15888975,-27.46492174,18.3484472,641,0,0.223602484,0.012820513,Good
11931,12.38339869,73.54065359,-18.19502379,6.248366013,525,0,0,0.101265823,Bad
11932,12.37521739,55.05815217,-18.8448087,7.469565217,274,0,0,0.023255814,Bad
11933,11.63588235,78.17607843,-20.48727059,9.192156863,532,0,0,0.138888889,Bad
11934,12.88717391,43.99728261,-18.83841739,7.469565217,279,0,0,0.139534884,Very Good
11935,14.3928,59.322,-19.874656,8.533333333,451,0,0,0.098360656,Bad
11936,17.25065476,54.68611111,-22.5456,11.63968254,5710,0,0.016865079,0.019002375,Good
11937,17.82352941,19.98,-20.4204,9.388235294,444,0,0,0.084745763,Bad
11938,13.48278601,53.18988589,-20.50334724,9.051689389,1346,0,0,0.012903226,Good
11939,16.22316327,35.18492347,-19.0144,7.716326531,328,0,0,0.214285714,Bad
11940,20.63732143,12.22757143,-22.0146,11.31714286,734,0,0.071428571,0.111111111,Bad
11941,15.25502488,58.86517413,-22.082001,11.2318408,726,0,0,0.03125,Bad
11942,27.20278431,7.479019608,-23.73494431,13.80392157,622,0,0,0.014084507,Bad
11943,37.43913043,13.90144928,-35.74081739,30.17971014,357,1,0,0.155172414,Bad
11944,29.02306122,34.22653061,-29.9716,22.41632653,270,0,0,0.175,Bad
11945,10.50153422,64.33576435,-19.03674349,7.298233996,822,1,0.251655629,0.019607843,Bad
11946,12.0022973,63.46705405,-19.85024865,8.460540541,409,0,0,0.015873016,Bad
11947,17.38442308,56.50653846,-23.1285,13.16923077,285,0,0,0.16,Bad
11948,18.99334783,58.93375,-23.97714087,13.84782609,636,0,0,0.047619048,Bad
11949,51.50382353,-11.42441176,-45.68992941,43.19215686,475,0,0.117647059,0.054794521,Good
11950,15.53364407,50.65029096,-20.56198983,9.19299435,2113,1,0,0.041420118,Bad
11951,31.09776316,27.67552632,-26.56522105,17.72631579,541,0,0,0.306451613,Bad
11952,17.8746875,59.52166667,-24.971875,15.21666667,475,0,0,0.025,Bad
11953,11.04166667,64.32176587,-20.1484,8.934920635,329,0,0,0.12,Bad
11954,13.15948925,64.56334409,-20.35600376,8.774623656,1386,0,0,0.013333333,Bad
11955,13.17866667,56.87222222,-19.89177333,8.444444444,518,0,0,0.114285714,Bad
11956,16.04674757,62.14341019,-23.0235301,12.68834951,538,1,0,0.01369863,Bad
11957,19.2762468,37.38157706,-22.49710824,11.82877624,1320,1,0,0.03125,Bad
11958,14.44411765,58.09762745,-21.47291765,10.55215686,556,0,0,0.102564103,Good
11959,10.21895556,80.22922222,-18.70786489,6.844444444,554,0,0,0,Bad
11960,8.7685,35.565,-18.42484,8,107,0,0,0.090909091,Bad
11961,16.41224521,50.12360153,-20.1386351,8.720306513,917,1,0,0.111111111,Bad
11962,15.30937282,54.56097561,-20.64117213,9.353774681,730,0,0,0.105263158,Good
11963,10.92968992,66.07271318,-19.62833178,8.663565891,230,1,0,0.044444444,Good
11964,12.56571429,75.60595604,-20.86153846,9.71956044,481,0,0,0.105263158,Bad
11965,22.50860606,49.35651515,-26.32405333,17.03030303,598,0,0,0.102564103,Good
11966,12.0525,67.968,-19.16158125,7.745,368,0,0.390625,0.034482759,Bad
11967,17.98163015,46.37546012,-22.25030885,11.55968449,961,1,0,0.025210084,Bad
11968,30.7118,28.37975,-20.53072,10.03333333,681,0,0,0.104477612,Bad
11969,12.72977146,60.98633824,-20.26425576,8.732554596,989,0,0,0.051851852,Very Good
11970,17.87557971,32.73253623,-19.93473623,9.002898551,309,0,0,0.113636364,Very Good
11971,18.87099204,45.79798408,-18.63924881,6.737400531,1069,0,0,0.054545455,Bad
11972,21.087,70.3395,-18.855552,7.8,385,0,0.52,0.06,Bad
11973,17.21658009,46.79199134,-23.06922424,12.43982684,1266,0,0,0.07518797,Bad
11974,15.11805643,49.44621212,-20.09085768,8.557157785,1058,0,0.068965517,0.057142857,Very Good
11975,12.60636444,57.73617778,-19.54937351,7.875555556,719,0,0,0.079207921,Bad
11976,20.97895522,70.31309701,-25.38952836,15.99701493,365,0,0,0.016666667,Bad
11977,9.667424242,82.09378788,-19.83530606,8.775757576,222,0,0,0.2,Very Good
11978,12.98583333,51.25742424,-19.77116061,8.321212121,506,0,0,0.042857143,Bad
11979,18.96892562,44.20919008,-22.55402975,12.01057851,727,1,0,0.088888889,Very Bad
11980,21.52613393,20.925,-22.15631929,11.39285714,1071,0,0,0.029411765,Bad
11981,17.34375,37.42166667,-18.858325,7.633333333,334,0,0,0.195652174,Good
11982,13.74227838,58.35173987,-19.98278187,8.299959888,1616,1,0,0.005464481,Bad
11983,12.38952007,72.00346562,-20.72650208,9.366682049,1040,0,0.30964467,0.048076923,Good
11984,12.08107843,50.67284314,-18.79494902,7.709803922,201,0,0,0.096774194,Bad
11985,15.76,36.11047619,-21.6632,12.3047619,119,0,0,0.269230769,Bad
11986,14.29037037,48.01175309,-20.11318519,8.97382716,475,1,0,0.046153846,Bad
11987,15.64183962,47.99520833,-21.32983019,10.20157233,916,0,0,0.058252427,Bad
11988,18.26892857,68.46452381,-18.8823,7.276190476,601,0,0,0.023529412,Bad
11989,20.20567164,51.32802239,-25.3482806,15.99701493,354,0,0.23880597,0.060606061,Very Good
11990,10.79384615,43.60923077,-19.2952,10.27692308,71,0,0,0.071428571,Good
11991,16.81807419,61.58889503,-23.05413418,12.56385162,973,0,0.022099448,0.010869565,Very Bad
11992,13.17756757,70.47136937,-22.05707027,11.24036036,554,0,0,0.055555556,Bad
11993,16.78611876,48.92403614,-22.47938038,11.72667814,929,0,0,0.029126214,Bad
11994,16.1175188,46.64172932,-21.05218947,9.90075188,792,0,0,0.087912088,Bad
11995,11.88991525,63.94510593,-19.83512542,8.577966102,325,0,0,0.033898305,Bad
11996,12.07166218,54.93645043,-18.77123927,6.712362301,1271,1,0,0.052238806,Bad
11997,15.31873153,51.84948276,-20.28036355,8.973399015,701,1,0,0.02970297,Good
11998,12.76,41.79666667,-19.8774,9.333333333,170,0,0,0.066666667,Good
11999,13.0076497,68.01041867,-21.14630522,9.826384886,1827,1,0,0.083333333,Bad
12000,14.34378205,52.83165064,-19.65608718,8.191880342,707,1,0,0.172839506,Good
12001,11.04815534,77.25027184,-21.60759612,10.62834951,485,0,0,0.144927536,Very Good
12002,15.2687037,57.51087963,-21.44555556,10.59382716,457,0,0,0.145454545,Bad
12003,14.218125,60.575,-22.5995875,12.01666667,482,0,0,0.129032258,Bad
12004,14.3995122,59.17221545,-21.54531707,10.52520325,668,0,0,0.05952381,Bad
12005,15.08864572,36.13137595,-20.28241517,8.741639581,1281,0,0,0,Bad
12006,14.12208494,61.63009009,-20.05933591,8.703217503,651,0,0,0.06741573,Bad
12007,9.816995798,74.76323529,-18.33300504,6.47394958,381,0,0,0.054545455,Bad
12008,17.78837267,52.26782609,-20.21597714,8.919254658,757,1,0,0.034482759,Bad
12009,13.65,42.72988095,-18.516,8.104761905,133,0,0,0.391304348,Very Good
12010,14.59473684,40.26578947,-21.0712,11.70526316,107,0,0,0.263157895,Very Bad
12011,18.72468,48.25545,-24.7367136,14.82,651,0,0,0.078651685,Bad
12012,13.7369828,47.66724816,-20.43682398,8.943488943,1051,0,0,0.022556391,Bad
12013,18.86310078,58.42670543,-23.95646357,13.93178295,474,0,0,0.214285714,Bad
12014,13.14559578,60.76112619,-18.88477466,6.969130216,932,1,0,0.080808081,Bad
12015,19.55162791,31.18924419,-21.76607442,11.53023256,276,0,0,0.104166667,Very Good
12016,14.3722449,45.96620068,-19.7868,8.152108844,888,0,0,0.018181818,Bad
12017,19.81757143,18.66232143,-17.886,6.642857143,274,0,0,0,Bad
12018,12.19103571,61.675,-18.69922714,7.071428571,474,1,0,0.032258065,Bad
12019,17.63628713,50.43793317,-22.90067822,12.1990099,2268,1,0,0.03902439,Bad
12020,15.97586466,38.9906015,-21.06191579,9.90075188,788,0,0,0.040816327,Bad
12021,24.44660714,14.87214286,-23.5357,13.91428571,379,1,0,0.023809524,Bad
12022,14.55798387,59.93396774,-22.82783226,12.24258065,621,0,0,0.050632911,Very Good
12023,9.025072464,81.07072464,-17.71908986,6.805797101,130,0,0,0.073170732,Good
12024,15.28431818,49.30566667,-23.29523182,12.63575758,2636,0,0.202651515,0,Very Good
12025,15.38151163,46.04468023,-18.56903256,7.230232558,287,0,0,0.055555556,Very Good
12026,22.18795652,36.81201087,-23.88817391,13.84782609,714,0,0,0,Bad
12027,15.04771429,77.73571429,-19.84576,8.380952381,646,0,0,0.053191489,Bad
12028,10.6308,58.4675,-19.161312,8.6,137,0,0,0.5,Bad
12029,12.80079268,58.31042683,-21.54495854,10.44390244,835,0,0,0.054054054,Bad
12030,16.84378378,55.12777027,-20.63555676,10.48108108,228,1,0,0.379310345,Bad
12031,18.74402542,36.81654308,-21.85003051,11.0759887,1094,1,0,0.016129032,Good
12032,10.00313725,80.6022549,-18.8070549,7.709803922,186,0,0,0.193548387,Very Good
12033,14.28437369,56.2901592,-21.25856305,10.07524089,1191,0,0,0.021428571,Bad
12034,13.97136364,65.90030303,-18.55887273,7.006060606,419,1,0,0.06557377,Very Good
12035,23.69147059,33.90147059,-25.35641765,16.18823529,406,1,0,0.105263158,Bad
12036,19.39724453,29.22269635,-21.88133387,10.8409927,3475,0,0,0.01,Bad
12037,11.09333333,74.65809524,-18.68941333,7.047619048,595,1,0,0.048192771,Good
12038,20.7873913,61.82043478,-22.17211304,12.06956522,300,0,0.282608696,0.12244898,Bad
12039,8.380901639,71.80215164,-20.00168525,8.318579235,862,0,0,0.018181818,Bad
12040,16.33445946,56.43451577,-23.68238919,13.46036036,563,0,0.324324324,0.091954023,Bad
12041,17.22459831,51.55576815,-22.29379662,11.53685694,1475,1,0,0.066225166,Bad
12042,13.90349138,46.99505388,-20.25542414,8.678256705,1506,1,0,0.012578616,Very Good
12043,24.43631387,37.75300182,-25.20493139,15.9919708,836,0,0,0.046296296,Bad
12044,19.42266667,52.01166667,-24.34745333,14.44444444,494,0,0,0.068493151,Bad
12045,15.86607143,52.78590909,-20.98882338,9.845887446,781,0,0,0.098765432,Bad
12046,23.13582001,20.48690079,-23.38126816,12.92154713,3929,1,0,0.034161491,Bad
12047,20.86229885,22.6479023,-22.56363126,11.94252874,930,0,0,0.009174312,Good
12048,9.50826087,62.43206522,-18.8512,8.339130435,123,0,0,0.035714286,Good
12049,12.45247312,51.36602151,-18.48689892,7.423655914,189,0,0,0.054054054,Bad
12050,36.18113208,9.317,-21.41508679,10.85735849,1058,0,0,0.029126214,Bad
12051,20.09217262,26.955,-21.45018452,10.50634921,955,1,0,0.04,Bad
12052,12.11581395,46.25483721,-17.9599814,6.370232558,267,0,0,0.093023256,Very Good
12053,13.07035714,63.49167033,-20.81663077,9.38989011,1963,1,0,0.060606061,Bad
12054,18.85214876,52.61910744,-22.44201818,11.84528926,1448,1,0,0.031007752,Good
12055,16.20605263,51.42368421,-21.04953684,10.65263158,227,0,0,0.117647059,Bad
12056,19.15119403,56.39070896,-25.37373134,15.99701493,339,0,0.104477612,0.06557377,Bad
12057,12.11898246,74.7220614,-20.13262877,8.754385965,517,0,0,0.115384615,Very Bad
12058,15.56909871,59.44301073,-22.33996223,11.49167382,1254,0,0.072961373,0.036809816,Bad
12059,19.75490358,19.56913912,-21.35773333,10.39724518,799,0,0,0.054347826,Bad
12060,6.822738727,77.98984527,-19.45128753,7.468788683,1593,0,0.390804598,0.064748201,Very Good
12061,16.62051926,46.61002931,-25.32747002,15.36716918,1814,0,0.221105528,0.032608696,Bad
12062,20.85161765,40.76029412,-25.46882941,15.89411765,730,1,0,0.146067416,Bad
12063,26.21412821,27.17166667,-28.26504667,19.48717949,1434,1,0.088461538,0.070967742,Bad
12064,18.27337058,54.80221136,-24.30184655,14.15679702,942,0,0,0.18556701,Bad
12065,14.18571429,51.66283951,-18.80120212,7.122398589,513,1,0,0.046153846,Bad
12066,12.20141667,63.98166667,-19.39974667,8.333333333,229,0,0,0.075,Bad
12067,17.5106181,51.56368102,-22.77270287,12.33156733,845,1,0,0.08045977,Bad
12068,18.06724194,29.60550403,-21.02135355,10.00806452,981,1,0,0.054545455,Bad
12069,25.96502647,34.49258918,-26.00975015,16.46490219,2469,1,0,0.009661836,Bad
12070,13.81604167,49.85055556,-20.1832,8.677777778,833,0,0,0.012048193,Bad
12071,15.97815789,67.57927632,-22.40725895,11.92105263,515,1,0.221052632,0.074074074,Bad
12072,20.574,44.945,-24.32034,14.66666667,344,0,0,0.076923077,Good
12073,20.71308824,43.87794118,-25.49188824,15.79607843,1089,0,0.259803922,0.03968254,Bad
12074,18.1325578,35.87290824,-21.82865665,10.76560694,2112,0,0,0.020618557,Bad
12075,15.11186853,57.7013007,-21.69655083,10.60699301,1516,1,0,0.040697674,Good
12076,25.19807078,23.28505359,-24.82090619,14.77838562,11010,0,0,0.024169184,Bad
12077,14.72146154,63.68192308,-23.20019077,12.70769231,639,0,0,0.034090909,Good
12078,13.35863636,53.38851515,-19.25194545,7.886060606,395,1,0,0.137931034,Bad
12079,13.36192308,68.14971795,-19.95850769,8.752820513,447,1,0,0.076923077,Very Bad
12080,8.19,70.5,-18.11283333,6.711111111,192,0,0,0,Bad
12081,17.85447154,43.61849593,-23.56583252,13.42113821,446,0,0,0.083333333,Bad
12082,15.89981928,42.73760542,-21.39438072,10.78192771,475,1,0.144578313,0.046875,Bad
12083,18.54077922,39.01590909,-19.99653039,8.649350649,750,1,0,0.043478261,Bad
12084,20.61654045,33.59873494,-22.38692978,11.72667814,1064,1,0,0.054545455,Very Good
12085,16.975,57.652,-22.849552,12.8,275,0,0,0.044444444,Good
12086,11.0910962,60.97413311,-22.89060492,12.20178971,636,0,0,0.076086957,Bad
12087,19.632,55.78055556,-24.33591111,14.14814815,1494,0,0.055555556,0.051612903,Bad
12088,22.0940625,33.905,-24.91460625,15.425,374,0,0,0,Good
12089,12.83558824,60.87414216,-19.19007059,7.884313725,302,0,0,0.019607843,Very Good
12090,16.42442547,45.25036102,-21.3307913,10.2984472,950,1,0,0.068376068,Very Bad
12091,16.43,49.547,-21.0624125,10.09666667,576,1,0,0.05952381,Good
12092,11.15615385,50.13230769,-19.29067692,10.27692308,72,0,0,0.043478261,Bad
12093,12.24918182,66.44965909,-19.51933818,8.227272727,313,0,0,0.264150943,Very Bad
12094,14.72209353,57.99611888,-21.04118129,9.755944056,1179,0,0,0.06,Bad
12095,17.90191071,33.055,-18.71466214,7.071428571,571,0,0,0.089552239,Good
12096,15.28030576,56.81376349,-20.5627036,9.237769784,827,0,0.021582734,0.066037736,Good
12097,14.51620172,59.93879349,-20.85089831,9.581359719,1365,1,0,0.089552239,Bad
12098,15.70956897,64.12837931,-22.32453793,11.62482759,629,0,0,0.033707865,Bad
12099,20.31491379,47.27586207,-23.90802414,13.94482759,671,1,0,0.155555556,Very Bad
12100,15.01082774,61.54326063,-22.80418076,12.20178971,760,0,0,0.072727273,Bad
12101,10.67066667,59.74166667,-19.39386667,8.333333333,216,0,0,0.119047619,Bad
12102,16.20018886,43.15597458,-21.68773133,10.56416465,1697,0,0,0.044444444,Bad
12103,19.43629482,50.27324104,-22.85946454,12.19936255,1509,0,0,0.019230769,Bad
12104,15.83326923,53.55643697,-19.72544103,8.191880342,744,0,0,0.020408163,Good
12105,24.34745098,81.36568627,-16.87549804,6.619607843,155,0,0,0.05,Good
12106,19.475,40.705,-24.32524,15.33333333,165,0,0,0.121212121,Good
12107,13.55251082,55.0455303,-19.12521212,7.652813853,467,0,0,0.078125,Bad
12108,13.94035714,48.95442857,-20.38885,8.958095238,962,0,0,0.00877193,Good
12109,12.78941176,60.04276961,-19.15202353,7.492156863,603,0,0,0.038461538,Bad
12110,14.36340226,72.64333177,-20.35051579,8.95075188,776,0,0,0.057142857,Bad
12111,9.155689655,79.58659483,-17.59522759,6.279310345,166,0,0,0.194444444,Bad
12112,14.05770833,52.92187179,-19.36091603,7.738974359,1261,1,0,0.025862069,Bad
12113,25.09414239,35.3187055,-25.57846861,16.12168285,642,0,0,0.049382716,Bad
